用户ID,评论内容,会员级别,点赞数,回复数,得分,购买时间
12138694943,人生中第一个苹果手机很喜欢。上午九点多到的手机，下午手机还剩百分20就充电了，大约充了一个多小时满电，也没怎么用。第二天下午还有百分二十。手机电池目前还挺好的。当然了性能也是可以的。,PLUS会员,1,0,5,2018/11/15 15:03
11307394393,手机拿到手就验了，是没激活的，也是正版的，系统确定十分好用，运行流畅，电池也很经用，不需要经常充电，后盖玻璃机身摸起来比较舒服，没有金属感，份量拿在手上沉甸甸的，用了好几天，没发现什么问题，京东还是比较靠谱的。,金牌会员,0,0,5,2018/3/13 21:20
12448446106,很好用，手感不错，白色真的有种温润如玉的感觉，图片展现不了它的美，绝对是苹果公司十年来的总结和传统机型的最佳选择！,银牌会员,1,0,5,2019/2/12 22:47
11099101636,刚到手就拆开看了下，很好，很喜欢，查了序列号，还没有激活，是真货，快递很快，很放心的一个商家,银牌会员,0,0,5,2017/12/23 18:36
11484508745,到手拆机非常惊艳，撕了贴膜之后丝般顺滑，一个字，爽，爱疯的系统还是一如既往的流畅，用起来很得劲，总体还是非常舒服的，这个必须要好评的！,金牌会员,0,0,5,2018/5/14 21:14
10924805735,从6P到8P的完美换代，收到后就迫不及待的激活使用了，简直流畅到飞起来，也许是我的6已经卡到不行了的原因。之前看有人说音量大放音乐时屏幕会抖、专门做了实验完全不存在。心动的小伙伴可以下手了。毕竟价格也是很美丽的。买不起X买个8也很开心了。颜色简直美翻了,银牌会员,0,0,5,2017/11/4 18:53
11942504931,拍照效果很清晰，运行速度因为不打游戏看不出来！256G没有问题，给丈母娘的礼物，老人高兴，非常满意！希望不要出现差评里面的死机、卡滞等情况就完美了！,金牌会员,0,0,5,2018/9/24 14:10
11801418185,京东价格没有什么变，5399，还好搭配了银行的活动。送货很快，手机不错，金色还是比较耐看的，我怕深灰色都是指纹，那很难受&hellip;手机反应实在灵敏，速度很是快，都想给老公再换一部了，对于苹果是满意的。,钻石会员,0,0,5,2018/8/13 10:56
11091571755,京东买的手机和、电器类的货品质量特别好！发货速度特别快！手机双十一拍的，用到现在一个月了没毛病，是正品行货，卖家服务热情周到！以后还会继续光顾！,钻石会员,1,1,5,2017/12/21 1:18
12099820551,手机很好用，苹果很流畅，打游戏很满意，颜色也骚气，钱花得值得，京东物流也很给力，总体满意,PLUS会员,0,0,5,2018/11/8 16:02
12382547607,手机收到后以为拆开过，和以前买的不一样了，原来的苹果都是膜封着的，可能包装不一样了吧，手机用了几天，体验不错，很流畅，也没有激活过，是国行正品，京东物流没得说！晚上十点多下单的，第二天就收到了，京东快递小哥送到门口了，给个五星好评！下次购物还选京东！,银牌会员,1,1,5,2019/1/17 17:24
12452885418,手机电容量大，持点时间长，屏幕效果很好，各方面性能也不错，值得买哦,钻石会员,0,0,5,2019/2/14 18:38
11170542030,原谅我晚上卧室灯光太暗了，拍不出效果，打开手机很惊艳，把我美到了，特别是背面玻璃材质的看着真舒服，金色有点粉粉的，不像以前版本的金色那么土，指纹识别很快，速度快，拿着有分量，非常满意，慢慢的享用去咯,PLUS会员,1,0,5,2018/1/18 23:04
12013943908,快递很给力 手机手感很好  11的系统 官方10月3号以后应该ios12吗？ 大几千的东西 壳和钢化膜也没送  细节上能在体现一下就更好了 手机是正品！,金牌会员,0,0,5,2018/10/17 7:37
11799366383,买苹果还是看重闭源系统的稳定性，拍照也是一如既往地好，显示效果很不错，游戏，应用都很流畅，电池续航差一点，总体很满意，非常喜欢,PLUS会员,0,0,5,2018/8/12 17:02
11868379852,宝贝收到，感觉还不错，虽然是LCD屏，但调校的很好，没有s8的颜色艳丽一点，手感也很好，拿在手里感觉分量很重。,PLUS会员[试用],0,0,5,2018/9/2 17:47
10807726842,宝贝特别棒，后面是玻璃的超漂亮，系统超级快，喜欢的快入手吧,银牌会员,0,0,5,2017/9/24 7:39
10963632714,用了一天了很喜欢，第一次用苹果机以前都不喜欢用苹果的，也不知道为什么。 用安卓机太多问题了女朋友也不给买，朋友也叫买苹果好。就买了现在就喜欢上了！,银牌会员,0,0,5,2017/11/13 14:34
10961301556,10号5688白条分6期免息购买的，第一次买苹果手机，感觉系统方面不错，性能没得说，玩游戏给力。个人很喜欢它的双扬声器，还有摄像头给力，正好我很喜欢拍照。然后手机是买给老婆用的。,钻石会员,0,0,5,2017/11/13 6:45
11271736332,8p收到了，包装正规，发货迅速，快递很快，服务很好，沟通很顺畅，苹果手机看上去不错，东西全新，随货有发票，配件齐全，做工不错，样子好看，很大气，很喜欢，手感观感不错，性能强，运行流畅，反应灵敏，速度快，好用，宝贝质量无问题，没有拆封的痕迹，应该是正品，售后有保障，价格划算，比实体店便宜,PLUS会员,0,0,5,2018/3/1 15:07
11868774671,质感不错，适应流畅，苹果的系统确实是杠杠的。虚拟home 键比实体键好用。很好可以用好几年,PLUS会员,0,0,5,2018/9/2 20:00
11741562618,开机有点慢。薄厚都挺好，官网查了是正品，给老公买的生日礼物，用了，大半个月才来评价，64G内存刚刚好，可以下载很多东西，目前用着都挺好，电话声音也很大，没有出现什么异常，京东上买苹果手机，感觉质量还可以，之前买的联想电脑就没有这么理想希望可以一直这么好哟，下次我也来京东上买。,PLUS会员,1,0,5,2018/7/25 20:39
11558945580,手机颜色很好看，很喜庆，用着很舒服，特别舒服，机子很流畅，打王者荣耀很容易上分，一直用的苹果，真心不错的，特别喜欢，很喜欢的这个,钻石会员,2,4,5,2018/6/5 21:52
11479056014,关注很久了，秒杀价5599米下手.比我的6不知道快多少倍！64内存完全够用了，我的6才16.屏幕够大，一直想用大屏的，总之可以的！,PLUS会员,19,10,5,2018/5/13 7:10
11337971566,苹果8的手感特别好，电池现在是最初用，大概两天能用完，相机是我最看中的，像素比6p还要好，色素柔和，拍出来的照片有感觉，前几天一直纠结黑色和银色，果断选择黑色，高大上的感觉，8p，值得拥有！,PLUS会员,0,0,5,2018/3/24 12:28
11704862562,快递包装很好，红加黑很nice，以前都是用4.7的，现在用5.5寸的很快就适应了，拿在手上没有想象中的重还算ok.苹果手机就是好！！！并没有评价中出现的问题，很好.,银牌会员,0,0,5,2018/7/14 23:21
11807573010,拿到手很好，包装膜封了京东的封条，拆机验货没有发现划痕等瑕疵，开机如新，未激活，赞一个！,PLUS会员,0,0,5,2018/8/15 9:04
12142408734,在京东买了3个苹果手机了，6s.7.到现在8plus，本来想买xr的，后面看看不支持指纹识别，所以选择了8plus，第一次用大屏幕，很爽！！信得过京东！！手机月初买的，现在评论，很好用，没出现任何问题，是正品！！！,PLUS会员,0,0,5,2018/11/16 9:31
11572966296,质量挺好的，用起来感觉挺流畅，续航方面也很好，基本上一天充1到2次电，因为玩的时间比较长，主要是喜欢IOS系统的流畅性，用多久它都不会卡，刚上手，吃鸡妥妥的,PLUS会员,0,0,5,2018/6/9 16:40
11062916835,手机收到的时候很完美，全新未拆封，外观没有任何瑕疵，做工很棒。用了一个多月感觉系统非常流畅，通话清楚，照相清晰，64g的容量对于我来说足够了。如果自带无线充电器就更完美了，其他缺点暂时没发现。,钻石会员,0,0,5,2017/12/12 11:43
12380244235,第一次在京东买手机，在京东买手机物流非常快。第二天就收到了，配送员服务态度非常好，非常满意手机看着还可以吧！电池不知道能用几个小时。希望电池可以用持久一点，用了在说吧！,铜牌会员,0,0,5,2019/1/16 22:45
11342357701,激活的过程遇到了问题，好在最后解决了。ios运行非常流畅。电池也不错。感觉这个价位ip8p的性价比挺高的。,金牌会员,0,0,5,2018/3/25 22:18
10933144645,8P 64G 灰色，5788元，包装精美无损，发票齐全。手机话筒声音大，震动效果好，音乐质量非常好，通话、音乐无杂音、破音，拍照效果非常棒，夜间可以较清晰的拍出月亮。手机玻璃后壳边缘在太阳光稍显毛糙，不算精致，运行速度快，特别是用了WIFI 5G，摄像头没有说的灰点。快递很快，11月2日下单，4日收到。值得信赖。,钻石会员,0,1,5,2017/11/6 20:48
11822766595,帅气的黑色，运行很流畅，手感也不错，玻璃材质让人总是小心翼翼，机子真的一流，目前使用无任何问题。,银牌会员,0,1,5,2018/8/19 21:38
11513844271,机器不错，很好，刚用待机时间长，机器速度快没得说！也美观！&hellip;&hellip;,PLUS会员,1,1,5,2018/5/24 1:41
11045010167,使用咯一个月下来，整体素质感觉还是要比7p高处一些。特别是在人像摄影上优化的很出色。新配色脂粉金很柔和、很雅致，没有土豪金的俗气，也没有玫瑰金的土气，总而言之很漂亮。玻璃机身虽然有些厚，有些坠手，但也因此拥有更好的质感，手感。无线充电功能不算必须，但带来的便捷是指尖可感的，特别是在忙碌工作时和晚间睡觉时，可以做到随充随用。作为可能是最后一代传统架构的机器，8算是对帮主最好的致敬咯！,PLUS会员,0,0,5,2017/12/6 8:39
11368970445,iPhone就是颜值太高了，不过外观没怎么变，还是很喜欢。系统优化不错，用起来非常流畅，电池也挺耐用的。京东的优惠价格也是相当的给力！配送速度更不用说，超快！,PLUS会员,0,0,5,2018/4/4 10:41
11445439864,苹果依旧是神机，产品质量没得说。很好的手机，性价比高，反应速度快。续航不错，电池挺耐用，做工也不错，日常够用。,PLUS会员,1,0,5,2018/5/1 16:19
10928487443,双十一优惠活动买的。降价太快，有点担心保值率。听说京东价保客服不理。习惯了ios ，流畅，速度快，所以没有多大惊喜。机子整体略重。背面玻璃很容易碎，最担心。双扬声器看视频很好。指纹解锁飞快，比iPhone 6，5s快很多，很灵敏。8p之前期间有用安卓，三星S7e，实话，一年就卡，反应很慢，受不了。花了钱只想用的安心，苹果生态很好，系统更新及时。照片是晚上用oppo  r9s拍的。,PLUS会员,0,0,5,2017/11/5 18:27
11781869945,手感很好，用了一段时间了 感受就是耗电有点快，媳妇用的6p 一年多了，我俩同时满电吃鸡，我的耗电要快很多。,金牌会员,0,0,5,2018/8/7 11:04
11347970604,今天去贴了膜，很漂亮，非常喜欢，京东快递服务也很好，赞一个！五分好评非常好用，晚上拍抖音都这么清晰还流畅，很喜欢充电速度很快 操作很流畅 拍照效果不错 信号挺强的 续航能力很好 很满意感还是可以的，运行也不错，总之，挺满意的一次购物。拍照清晰 使用方便 游戏流畅稳稳吃鸡，尚未发现瑕疵，电话支持和维修支持时间均显示是全新未拆封的手机，手机速度很快很流畅，非常好！是正品好货，物流第二天就到了，而且主动要求开箱验货。金色特别好看。京东多快好省,金牌会员,5,3,5,2018/3/27 20:26
11067245266,很好，无瑕疵。这也没有别惹人说的那么差啊。，反应快,金牌会员,35,21,5,2017/12/13 14:38
12465277646,京东给力得很，昨天刚下的单今天就到了，手机也很好，我查了一下没有什么问题，是原封正品，没有任何磨损。,注册会员,0,0,5,2019/2/18 22:09
10978899330,"手机是买给媳妇用的，收到手机很开心。原先是用的6S,因为媳妇拿手机看电视剧，所以选择了256G的8P,打开包装，认真检查了一番，手机包装很认真，没有什么问题，开机使用很好。选择了金色，很适合女孩子用。再来说下价格，在双十一之前**就在打折，大概是便宜1100，但是一直在京东购物，就打算看看京东的价格，观察了一下，好像是4号最便宜，当时立减1500。可惜自己没买，等到双十一刚到，7988，立减1300，果断下单，还赠送了电视果。",PLUS会员,0,0,5,2017/11/16 14:41
12192681272,京东商城果然很快.昨天下单，今天就到了，刚收到就迫不及待的打开，果然操作很方便，一键转发，很流畅，系统也很流畅，棒棒哒，外观完美，无瑕疵，期待使用情况吧！,金牌会员,0,1,5,2018/11/27 13:42
12441839205,iPhone这一代，虽然外观设计很老旧，但是性能稳定，确实很扎实，帮姐姐买的，还是非常适用！,PLUS会员,0,0,5,2019/2/9 17:05
10946130021,即使与7plus差异不大，还是很赞，手感相当好，握在手里份量足。屏幕效果很惊艳，电池耐用。最关键是系统好，运行流畅。拍照效果也好。比起俺的山寨机价格贵，确实贵。但是看看vivo等的价格，瞬间又觉得值了。,PLUS会员,0,0,5,2017/11/9 22:53
12433368351,刚拿到手，很期待，很不错，性能很好，速度也很快，很会打游戏看看，物流也很给力，,PLUS会员[试用],0,0,5,2019/2/2 16:10
12244016109,送货很快，第二天就到了，已经用了几个月了，没什么问题，手感也很好，操作流畅，习惯了苹果系统，整体满意,PLUS会员,0,0,5,2018/12/11 11:58
11718588326,这台手机犹豫了很久，第一次用苹果，看了很多评论，有点犹豫，但是好几个朋友说他们也在京东买的手机，没问题，才放下心来买，预计两天到，实际隔天就到了，收到真的好惊喜，手感非常好，金色属于淡粉色，不是那种金色，很适合女孩子用，由于第一次用苹果，激活了半天才弄好，还去查了机子，在我之前未激活过，真的非常满意，以后还会继续购买其他用品,PLUS会员,9,6,5,2018/7/19 0:37
11447549430,已经是第二部8P 苹果的忠实粉是，系统不卡，很好用，原版正品，因为之前的内存不够所以不停换，现在再也不用担心内存问题，内存足够，整的我也变懒了，照片就让他一直在手机里。支持京东,金牌会员,0,0,5,2018/5/2 11:52
11542235857,物流速度是真的快，开箱后视察外观，查询了是国行正品全新，上手后性能超级棒，玩游戏流畅，应用打开速度明显提升了，a11+3g配合得无微不至，跑分21w，像素杠杠的，大屏手机的通病是电池，不过我觉得已经很耐用了，信赖京东，给京东点赞！,钻石会员,14,8,5,2018/6/1 19:58
10830510300,"白色的8P，又弄了个绿联MFI的充电宝,配上绿联的无线充电器，完美",钻石会员,6,1,5,2017/10/2 23:43
11011834804,很不错，用了半个月，没毛病，北方天气冷，基本用的频繁一天一充电，比7p的触控手感好，双面玻璃都有疏油层，不会留太多指纹，而且很漂亮，拆封后如图，不拆只有小片京东标，双11便宜1000多，很划算，很满意的购物。想想这也算是苹果最后的非全面的巅峰制作了，一个10年产品的终结，各项功能达到最好，感觉作为非全面屏的机皇不过分！,PLUS会员,0,0,5,2017/11/25 12:35
11674268503,手机质量很好 系统很顺 京东快递速度很快 但是这次的包装不好 618买了一大堆东西 连个手机壳都是双层泡沫口袋  然而手机居然连一层泡沫垫都没有 就用一个空气袋子填了箱子的一边而已 也是真看得起苹果的质量,PLUS会员,1,0,5,2018/7/5 15:09
11618898141,618红色特价秒杀的，很好，很喜欢，尤其是红色背面那个product red标，很特别。各方面都和其他几代苹果没有什么区别，8plus是16:9时代的余晖，以后都苹果就是全面屏的时代了。,PLUS会员,0,0,5,2018/6/20 15:43
11203861540,第一次在京东买手机，看过评论和贴吧其他用户的问题。刚开始超级怕的，一拿到机子就各种仔细检查。很不错，希望后面不要出问题就好了。快递小哥送货也很准时。第一次购买很满意。,银牌会员,0,0,5,2018/1/30 19:46
11681843347,还不错，对于刘海屏看不习惯是一个很好的选择  毕竟苹果打磨了那么多代 还是不一样  续航 性能杠杠的,PLUS会员,0,0,5,2018/7/7 22:01
11629117228,屏幕很大 很快 之前一直在用苹果 然后换了一次华为 感觉还是苹果好用就还是换苹果 很不错 开了十几个应用也不卡 也是全新无激活的 官网授权京东店我放心 后续用的怎么样会追评,PLUS会员,0,0,5,2018/6/22 18:25
12466616330,"本来之前看评论 心里有点忐忑不敢下单的 但是犹豫了很久  然后就买了 京东快递的确很快 物流我是非常的满意 
手机并没有像有些评论那样的不好 我用着感觉很顺 很好 也拿安兔兔验过机了 是真机 而且跑分了 25万多 所以真心不错嗒",注册会员,1,1,5,2019/2/19 12:53
11952997956,手机很漂亮 原装正品 帮别人买的 反映很满意 如有问题再追加,PLUS会员,1,0,5,2018/9/27 15:50
10928159614,发售第二天在苹果直营店买的，用了半个月发现质量有问题就退了！昨晚下单早上十点多就收货了，快递小哥服务态度很好！再京东观望了好久也看了好多评论才下单，担心再买到有问题的手机，目前还没发现有问题，体验后再评论！另外苹果还需要加强品控，屏幕和金属边框整合得不太完美！屏幕显示比上一代iphone偏黄！银色高大上！,金牌会员,277,120,5,2017/11/5 17:01
12103693995,正品（查序列號），包裝和屏幕都很完美，運行快，手感挺好，快遞發貨很速度，外殼色澤仔細看還挺好看的hhh,金牌会员,1,0,5,2018/11/9 13:32
12375189845,外观还是很喜欢的，大小也刚好，不想带太大的，我用手机要求不高，就购物和~，所以也体验不出运行快不快，但还是很满意，之前带安卓现在用两天也顺手多了&hellip;还有就是快递超快的，公司员工也挺满意的,企业会员,6,1,5,2019/1/15 15:35
12201874488,运行平稳，系统运行速度很快，尺寸和金属质感符合人机工程学，长时间运行，没有明显发热现象，充电速度很快，待机时间很长，连贯通话，可以4小时候左右，待机48小时，价格赶上双十一，很合适,PLUS会员,0,0,5,2018/11/29 20:51
11742348105,手机系统运行流畅，不卡顿，屏幕分辨率很高，长时间使用，电池没有发热现象，待机时间不错，手机外壳的工艺很好，质感好，手机大小刚刚合适，符合人机工程，完美的体验,PLUS会员,2,0,5,2018/7/26 7:39
12245989047,"1.对苹果新处理器A11的运行速度满意，手机运行快，很流畅。
2.背面采用的玻璃材质，看起来高大尚,握持手感好。
3 缺点：创新不够，跟iPhone 7或6s没有多大区别；电池容量太少玻璃材质，易碎。",企业会员,1,0,5,2018/12/11 20:35
12420424094,说几点心得:1，开封试用了3天手感不错，品质很好。2，没套壳没贴膜，确实用起来舒服。3，官网后来查询了一下，质保期正常，是正品。4，CPU版本是高通版本的，貌似信号也一般，不可想象intel芯片信号会差得多呢可怕。5，买了一份京东碎屏保险，购物使用心得再补充。谢谢,PLUS会员,0,0,5,2019/1/28 17:47
12074585553,新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,0,5,2018/11/2 23:30
11726375592,买的这款膜是正品，质量很好，很好的一款产品，贴上非常的清晰，屏幕显示光线很柔和，外观很好看，包装上档次.屏幕很清晰.正品.贴上和手机非常搭配，没有白边和气泡这样的情况，手感方面非常舒适，触摸起来手机也很灵敏，滑动起来手感不错， 非常好用。,PLUS会员,0,0,5,2018/7/21 12:14
12074568850,一直都说苹果系统很好，手机很好用，就是一直觉得贵，没买，同事的苹果5s拿过来看，现在都还可以用，拿到手沉垫垫的厚重感，oled屏幕很惊艳，屏幕大手机小，拿起来很爽，很多人都说烧屏幕，看看后续使用。,PLUS会员,0,0,5,2018/11/2 23:24
12034309766,AppleiPhone8(A1863)64GB金色新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,0,5,2018/10/22 23:38
11623424708,苹果iPhone8搭载了A11仿生处理器，与高通晓龙845相比，在各类跑分软件上，不论整体跑分数据，还是单核跑分数据，苹果的A11仿生处理器是更强一点。再结合iOS，苹果iPhone8整体体验是很好的。OLED全面屏，超高的,钻石会员,0,0,5,2018/6/21 13:48
11554150398,"外形，质量，系统的流畅性、稳定性、安全性、用户体验是任何一款安卓都不可以比的,而且问题非常少。不要看它的手机配置比安卓旗舰级低很多，但是它的系统的流畅性、稳定性远远比安卓手机的高。可以说IOS系统的优化比安卓好很多。有许多新功能是安卓手机所没有的",钻石会员,0,1,5,2018/6/4 18:41
11796578332,"不错不错，很喜欢哦。京东买的手机一-如既往的好，。我都在京东买了
十几二十几部手机了吧。从未令我失望过。这部
苹果是我用的第一部苹果， 从安卓换苹果的原因
有二，一是想试试苹果的游戏体验会不会比安卓
好，。二是尝尝鲜。。经过一番把玩。。感觉重
力按压功能在游戏里非常的好。另外，由于我用
的_上一部手机是2K屏。所以很容易感觉屏幕有轻
微颗粒感，。其实在操作和流畅度方面，并不觉
得比安卓好，很不错哦，很喜欢。",钻石会员,0,0,5,2018/8/11 19:04
11781858537,外观非常好，手感很好，  屏幕高清晰，音质很好，待机时间长，充电的话换成iPad12W充电器很快!无线充电很方便，轻微发热，运行速度够快，无卡顿!非常值得入手的一款手机!,PLUS会员,0,0,5,2018/8/7 11:01
12456199640,昨天刚入手 比较满意的是速度是真的超快 感觉像丝绸一样很流畅 外观很好看 电量目前来说还是很持久 不知道用久一阵子会怎么样了。,铜牌会员,0,0,5,2019/2/15 22:09
11983820162,手机收到啦，没想到送的这么快，一天就到货了。很喜欢，在网上买非常的方便。而且便宜，跟店铺的也都没差别 ，很不错的手机 像素很好，照的特别清晰。太喜欢了,钻石会员,0,1,5,2018/10/8 0:15
12121810343,我真的很喜欢我的64GB银色版iPhone 8，电池续航是惊人的。在将亮度设置为 50%的情况下，在一个小时的网页浏览，观看YouTube视频和拍照使用下，电池损耗大约为8％到10％。它的速度很快，扬声器提供了优质的声音，相机也在低光环境下有着更好的表现了，手机质量也是非常好的。玻璃背面是笨拙的，它似乎是一种固体玻璃。总的来说，这是部不错的手机。,PLUS会员,0,1,5,2018/11/12 18:44
11795781072,苹果iphone X这一次在外观上非常的圆润，背部采用了玻璃机身设计，正面搭载了几乎无瑕疵的超级视网膜 OLED 屏幕，虽然屏幕素质比不上三星Note8，但是在整体的显示效果还是非常的震撼，要显得更加的出色。,PLUS会员,0,0,5,2018/8/11 14:51
10936893201,苹果8PS买给我男朋友的生日礼物?，上午下的单付款，下午就到货了，快递很快，快递员的服务态度也很好，打开包裹新手机有些灰尘，可以理解，比较手机也是人做出来的，自己买了一个手机套和钢化膜，要自己买无线充电器，8刚用一天目前感觉还好，给好评！等以后在追加评论！,PLUS会员,64,12,5,2017/11/7 19:10
11644566458,"手机收到了,手感不错,金色很好看,看
上去好像是正品,还没使用,等激活了在
上手体验,手机壳钢化膜大家在哪里买的
啊,玻璃的容易碎,必须买个完美的手机
壳,不知道手机使用过程中会不会有什么
问题,目前看外观很好,没有磕碰。",PLUS会员,0,0,5,2018/6/26 17:56
12461809354,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:04
11445440489,苹果依旧是神机，产品质量没得说。很好的手机，性价比高，反应速度快。续航不错，电池挺耐用，做工也不错，日常够用。,PLUS会员,0,1,5,2018/5/1 16:20
11814758809,"喜欢京东购物的理由是送货快，快递服务好!之前在京东
买过两个手机还不错，后来买过ipad用着挺好的，这次再
买一部8p是送给家人用的，送货很准时，很给力!这点是
京东的首要强项。我个人很喜欢7p黑亮色，外观很诱人，
爱不释手的感觉!妹妹喜欢8p黑色，就果断入手了，激活
特意试用&rsquo;了两天，感觉还可以，暂时没出现过像评论里...",钻石会员,0,0,5,2018/8/17 12:05
10959470347,"第一次买国行苹果手机。可以说税收真鸡儿高。
这是第三部iphone。用过6p 和手感最好的se。若不是才16g，也不会买8p了。
虽然很喜欢十周年纪念版，但是大家都懂得，很贵很难买果断放弃。
8p的外观没变，但是材质是玻璃的，特意和奶油粉金做了对比，银白色低调耐看，奶油粉金更适合女孩子。两款我都喜欢。
喜欢带指纹的8p，是前面两款手机的继承，用起来很顺手，运行速度杠杠滴，尤其是指纹解锁超级快，游戏方面暂时还没有很好的匹配，王者荣耀暂时不能开启高帧率模式，如果可以开启90帧的话简直飞起哈哈哈。夜间拍照效果很棒，有一种立体感。256g的空间，足够我用两年了。很多机友反映有问题。我也遇到过，不知道是系统问题还是硬件问题。期待可以通过更新系统解决。",PLUS会员,1,1,5,2017/11/12 19:24
11677743994,第一次买plus的机器，感觉真的很不错啊，相比较SE的相机，iPhone 8 plus夜间拍照强了太多，亮度提高了很多，还支持两倍无损变焦，真的很棒，使用很流畅，就是自带的充电器充电速度很慢啊！,PLUS会员,0,0,5,2018/7/6 16:23
10925057882,Apple iPhone 8 Plus，美在智慧，抗水防尘，系统反应很灵敏，很快，玩了4个小时，没有什么卡顿的，终于等到你，超喜欢哦，颜色很好看，有点杏色，有点米黄的感觉，玻璃很亮！手感很好送货快：服务很好：双十一抢购，上午抢到了：下午4点就到手：很速度：支持京东商城。,PLUS会员,0,0,5,2017/11/4 20:00
12375191642,外观还是很喜欢的，大小也刚好，不想带太大的，我用手机要求不高，就购物和~，所以也体验不出运行快不快，但还是很满意，之前带安卓现在用两天也顺手多了&hellip;还有就是快递超快的，公司员工也挺满意的,企业会员,1,2,5,2019/1/15 15:36
12034312295,AppleiPhone8(A1863)64GB金色新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。,PLUS会员,0,0,5,2018/10/22 23:39
12463327370,外观非常好，手感很好，屏幕高清晰，音质很好，待机时间长，充电的话换成iPad12W充电器很快！无线充电很方便，轻微发热，运行速度够快，无卡顿！非常值得入手的一款手机！！！,钻石会员,10,9,5,2019/2/18 12:30
11836327090,手机系统运行流畅，不卡顿，屏幕分辨率很高，长时间使用，电池没有发热现象，待机时间不错，手机外壳的工艺很好，质感好，手机大小刚刚合适，符合人机工程，完美的体验,PLUS会员,0,1,5,2018/8/23 22:09
12201875856,运行平稳，系统运行速度很快，尺寸和金属质感符合人机工程学，长时间运行，没有明显发热现象，充电速度很快，待机时间很长，连贯通话，可以4小时候左右，待机48小时，价格赶上双十一，很合适,PLUS会员,0,0,5,2018/11/29 20:52
12246082818,"1.对苹果新处理器A11的运行速度满意，手机运行快，很流畅。
2.背面采用的玻璃材质，看起来高大尚,握持手感好。
3 缺点：创新不够，跟iPhone 7或6s没有多大区别；电池容量太少玻璃材质，易碎。",企业会员,0,0,5,2018/12/11 20:56
12074587428,新机没有破损没有缺陷，外观满分，拿着挺沉的，在没有@的时候去官网查了，没有@。@之后，手机流畅，相机、播放器没问题，下了软件用起很流畅，非常棒，心情舒畅。然后@了的第二天，去官网和一个公众号查了，正品，非常的棒。,PLUS会员,0,0,5,2018/11/2 23:30
12074571315,一直都说苹果系统很好，手机很好用，就是一直觉得贵，没买，同事的苹果5s拿过来看，现在都还可以用，拿到手沉垫垫的厚重感，oled屏幕很惊艳，屏幕大手机小，拿起来很爽，很多人都说烧屏幕，看看后续使用。,PLUS会员,0,1,5,2018/11/2 23:24
12456200310,昨天刚入手 比较满意的是速度是真的超快 感觉像丝绸一样很流畅 外观很好看 电量目前来说还是很持久 不知道用久一阵子会怎么样了。,铜牌会员,0,0,5,2019/2/15 22:09
11983820451,手机收到啦，没想到送的这么快，一天就到货了。很喜欢，在网上买非常的方便。而且便宜，跟店铺的也都没差别 ，很不错的手机 像素很好，照的特别清晰。太喜欢了,钻石会员,0,0,5,2018/10/8 0:15
12461810653,屏幕非常清晰，灵敏，运行速度真的不错，反应超快，手机持电时间长。,钻石会员,0,0,5,2019/2/17 21:04
11796579867,"不错不错，很喜欢哦。京东买的手机一-如既往的好，。我都在京东买了
十几二十几部手机了吧。从未令我失望过。这部
苹果是我用的第一部苹果， 从安卓换苹果的原因
有二，一是想试试苹果的游戏体验会不会比安卓
好，。二是尝尝鲜。。经过一番把玩。。感觉重
力按压功能在游戏里非常的好。另外，由于我用
的_上一部手机是2K屏。所以很容易感觉屏幕有轻
微颗粒感，。其实在操作和流畅度方面，并不觉
得比安卓好，very good",钻石会员,0,0,5,2018/8/11 19:05
11576501818,苹果依旧是神机，产品质量没得说。很好的手机，性价比高，反应速度快。续航不错，电池挺耐用，做工也不错，日常够用。,钻石会员,0,0,5,2018/6/10 15:35
11856555648,喜欢京东购物的理由是送货快，快递服务好！之前在京东买过两个手机还不错，后来买过 ipad用着挺好的，这次再买一部8p是送给家人用的，送货很准时，很给力！这点是京东的首要强项。我个人很喜欢7p黑亮色，外观很诱人，爱不释手的感觉！妹妹喜欢8p黑色，就果断入手了，激活特意试用了两天，感觉还可以，暂时没出现过像评论里说的什么卡的问题，黑灰色外观很漂亮！画面清晰流畅，音质很不错！希望能用的久一点哦⊙&forall;⊙！,钻石会员,0,0,5,2018/8/30 0:34
11700959412,第一次买plus的机器，感觉真的很不错啊，相比较SE的相机，iPhone 8 plus夜间拍照强了太多，亮度提高了很多，还支持两倍无损变焦，真的很棒，使用很流畅，就是自带的充电器充电速度很慢啊！,PLUS会员,0,0,5,2018/7/13 19:35
