用户ID,会员级别,手机参数,昵称,购买时间,评论内容
,,,,,
1.03588E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,大***8,2019/2/24 10:50,非常满意，??
1.03515E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***8,2019/2/18 12:50,很满意，没有什么毛病
1.03546E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,迟***归,2019/2/19 15:24,手机很满意，是全新的，用着很流畅
1.03544E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,w***6,2019/2/20 20:41,很满意，发货快，送货通知及时。
1.03492E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,李***丽,2019/2/14 21:39,已经用着啦，不错
1.03502E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***3,2019/2/14 20:14,不错不错，全新未拆封，性能很好
1.03494E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***1,2019/2/15 12:03,电量100，用起来也很快，不卡，好评。
1.03609E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,萌***芳,2019/2/27 9:53,物流很快！官网查了一下是正品！
1.03564E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,h***9,2019/2/24 12:39,很不错，哈哈
1.03575E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,难***0,2019/2/21 21:41,挺好的。不错哦
1.03524E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,5***某,2019/2/14 15:12,很满意，手感不错！性价比很高女朋友和很喜欢！？
1.03534E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,1***3,2019/2/17 18:12,非常好 喜欢黑色 谢谢男盆友
1.03537E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,l***6,2019/2/16 17:02,第二次购买了，正品有保障，值得信赖。送货也快。
1.03515E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,小***莹,2019/2/18 12:09,手机非常好，还有这么大的优惠活动。
1.03544E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***r,2019/2/17 16:43,正品，用了几天才来评价????！摔华为几十条街！
1.03546E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,张***3,2019/2/19 16:40,这个发货速度这个送货速度真的巨快，苏宁快递太给力了，东西也是好东西，很满意的一次购物
1.03576E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,x***1,2019/2/24 11:40,还可以吧，用段时间来追加
1.03512E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,h***7,2019/2/16 14:40,手机不错，是正品新的，用了几天很满意！
1.03581E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,最***0,2019/2/24 21:47,收到了，快递很快，全新未拆封，不错不错
1.03514E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,骚***古,2019/2/14 20:02,不错，是正品&hellip;
1.03529E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,g***y,2019/2/15 13:23,手机用了好几天没有问题，查过是正品，价格很便宜而且运送很快，下次再来苏宁
1.03509E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,血***曲,2019/2/11 22:04,暂时还不错。过段时间再来。
1.03509E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***2,2019/2/15 23:29,iPhone8 plus收到后开始激活使用，用了几天，很流畅，不卡顿，物流配送服务也很好，送货上门，很满意的一次购物！
1.035E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,名***阅,2019/2/6 13:14,此用户没有填写评论!
1.03507E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,f***7,2019/2/15 17:13,正品 验过货 就是充电慢 其他都很好
1.03516E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,瓶***罐,2019/2/15 9:50,不错挺好的，非常喜欢，颜色和款式都很好??，第一次从网上买手机??，等用好了给追评吧！
1.01562E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,c***4,2018/9/3 9:20,绝对正品国货。
1.03533E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,d***沫,2019/2/15 21:37,很喜欢呀，刚好想买的时候降价啦
1.03542E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***5,2019/2/18 20:53,看了很久才下手。 正品手感很好
1.03514E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,鹏***吖,2019/2/14 19:46,还可以流畅，等几天追评
1.03571E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,p***9,2019/2/23 11:38,可以，没毛病
1.03519E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,c***6,2019/2/17 13:22,东西很好，手感不错，是正品。快递小哥哥服务很好，给苏宁点赞????
1.03498E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***2,2019/2/15 20:31,不错不错，完全全新未激活，很放心.隔日达也是非常迅速的
1.03482E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,a***5,2019/2/11 12:14,手机是正品。查过序列号了   很流畅 用一段时间再来追评
1.035E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,h***8,2019/2/12 19:51,此用户没有填写评论!
1.03538E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,x***2,2019/2/18 12:51,单身狗情人节送给自己的礼物哈哈哈 说说手机，用了这几天没什么问题，把后台关掉放一天电量是不变的，吃鸡进去玩了一下也不卡，序列号什么的查了官网也没问题， 就是充电超级慢，我是晚上8.40用到1%开始充，凌晨1点充到94％??充满不打游戏刷刷微博网页聊QQ啥的能用一天半(几乎不离手的用)
1.03514E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,唧***i,2019/2/14 20:25,非常好 服务态度也很好 手机也很流畅 好用
1.03514E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,夏***7,2019/2/14 19:53,价格真是美.. 正品全新
1.03552E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,z***仔,2019/2/20 11:14,隔天到货，确实是全新未拆封的手机。软件暂时没发现问题，按home键有震动感；手拿时屏幕经常自动亮屏，换了两个手机壳都这样，拿吊绳也是会亮，所以不存在手误亮屏；听筒声音比较粗狂，软妹也会变糙男那种，其他没什么问题。还有就是8p真的好重，玻璃膜＋手机壳后就更加重了。以下文字了忽略：终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。
1.03542E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,b***儿,2019/2/18 19:11,手机在使用中，目前未发现异常的情况，暂时好评
1.03492E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,响***丁,2019/2/15 8:17,全网最低价 质量没得说，太棒啦！
1.03612E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***2,2019/3/1 2:21,手机用了十多天，没问题，第二天就送到了，赞！
1.03554E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,c***5,2019/2/18 20:32,东西不错是正品
1.03556E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,p***3,2019/2/19 12:24,东西挺好是正品
1.03575E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,李***0,2019/2/27 12:40,昨天下单，早上就到，刚收，没啥问题，序列号等等都查了，是国行原封，之后再追评！
1.03512E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,詹***3,2019/2/16 12:49,手机才用一天还不错过段时间在来追评
1.03544E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,z***7,2019/2/17 16:09,速度流畅，拍照清晰。快递小哥很热情。
1.03545E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,憨***就,2019/2/19 11:54,手机不错  查了是正品
1.03525E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,h***g,2019/2/18 10:58,物流很快，中午拍的下午就收到了，快递哥认真负责，当面让我开封检查。手机是原装未开封的，激活后查过版本和保修期，是国行新激活。苏宁值得信赖，顺丰值得拥有。
1.0353E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,忘***3,2019/2/18 20:42,物流很快，下午买的，第二天中午就到了。相信苏宁，手机正品无疑，价格也实惠，用着感觉很好。
1.03496E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***3,2019/2/13 21:15,物流很快，隔天就收到了，包装的很精细，手机开箱都是新的全套配件，保修卡，卡针，耳机，充电器线，手机的手感很棒，冬天不套套子还有点冰冰的，手机开机设置体验了一下很流畅，下了常玩的游戏体验也是不错，配置都可以开到最高，运行无压力，苏宁易购确实很不错，价格实惠质量有保证，????
1.03505E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,c***6,2019/2/17 1:26,正品无疑，速度流畅，物流给力好
1.03538E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,梦***6,2019/2/18 10:55,第一次网上买手机，物流很快第二天就到了，验机是全新国行，非常靠谱，以后肯定还会来，感谢苏宁
1.03507E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,莫***7,2019/2/17 10:18,是正版 可以放心买
1.03536E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,p***j,2019/2/17 22:53,非常实惠 很好 ??
1.03523E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,h***2,2019/2/14 14:01,第一次在网上买 还是挺不错的 物流也快
1.03523E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,王***呵,2019/2/17 23:58,第一次在苏宁购物，手机很好 .值得购买
1.03488E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,唁***粑,2019/2/14 12:24,真不错，正品，很开心的一次购物体验
1.03556E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,乱***绝,2019/2/19 11:41,很好。正品。手机流畅。
1.03524E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,罗***i,2019/2/16 11:52,正品 用着不错 满意 物流很快 第二天就到了
1.03512E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,a***0,2019/2/14 12:49,第四次购买了。自然很耐斯。
1.03515E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,小***7,2019/2/16 19:59,正品啊 没有什么问题 很好用 就是物流太慢了
1.03509E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,s***1,2019/2/17 15:01,已经验证过是正品，不错，下次还来
1.03586E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,h***4,2019/2/23 22:46,很喜欢??
1.03556E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,e***杰,2019/2/20 18:47,非常喜欢
1.03529E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,r***6,2019/2/17 7:19,手机是正品快递也很快点赞??
1.03532E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,爱***9,2019/2/20 18:19,物流很给力
1.03545E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,谁***你,2019/2/19 13:56,苏宁易购值得信赖叭～以下是一个换积分的好评模板。东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！
1.03528E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,s***8,2019/2/15 10:37,收到货已使用半个月，无故障，给好评，苏宁易购值得信赖
1.03508E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,何***情,2019/2/17 13:11,昨天收到了苹果8，很好用，
1.0353E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,我***么,2019/2/17 10:03,手机不要太好看，是我喜欢的类型
1.03583E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,m***3,2019/2/23 14:10,物流很快，好评
1.03525E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,梦***3,2019/2/18 11:07,手机是正品？，放心购买吧！
1.03524E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***5,2019/2/19 20:24,手机很好，与描述相符，满意。
1.03517E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,l***g,2019/2/17 9:50,还不错，查了是正品
1.03556E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,飞***牟,2019/2/19 11:02,挺好的  是官方正品   全新    一点毛病没有   很好用   颜值高。
1.03488E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,w***o,2019/2/14 12:14,刚收货 包装完整 日后再追评！
1.03515E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,y***9,2019/2/14 20:49,手机很好 买的第三个手机了 都没有问题
1.03491E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,李***n,2019/2/14 18:31,用了两天感觉还不错。 先用着以后再过来追评吧
1.0352E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,淘***了,2019/2/18 22:54,不错正品好用
1.03535E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,不***7,2019/2/17 21:22,用了段时间才来评论  手机很好
1.03528E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,m***4,2019/2/16 23:04,还不错是正品
1.03523E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,无***旺,2019/2/17 23:13,非常好是正品
1.0353E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,我***牧,2019/2/15 15:50,三码合一 新品未激活  昨天买济南发货今天到 给力
1.03556E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,长***要,2019/2/24 18:02,还可以     有手机壳送就好了
1.03508E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,阿***9,2019/2/13 18:57,电话不错，用了一段时间才来评价，以前用惯安卓机现在还没用习惯
1.03502E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,微***心,2019/2/12 16:21,看了很长时间苹果手机的 然后前天购买的 今天才收到的  感觉手机是真的不错  非常好  物有所值  还行购物起来很好 第一次购买苏宁的产品 心情很美丽  希望店铺越做越好  新年快乐  万事如意！
1.03494E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,看***我,2019/2/13 14:00,还不错 非常流畅 祖传充电器 可以想象 蛮好的额 充满电可以用一整天 快递小哥服务很棒 还要我开箱验货 棒棒的
1.03619E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,c***7,2019/3/1 21:12,手机用了半个月了，真香！好评，为了积分凑够85字，也是拼了。好评，为了积分凑够85字，也是拼了。好评，为了积分凑够8 好评，为了积分凑够85字，也是拼了。 5字，也是拼了。好评，为了积分凑够85字，也是拼了。好评，为了积分凑够85字，也是拼了。
1.0351E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,努***l,2019/2/12 9:15,昨天刚刚到手感还可以，第一次在苏宁易购上买东西很满意，速度很快，，好评
1.03513E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,2***潇,2019/2/18 8:43,很好??，价格也是。正品
1.0356E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,m***0,2019/2/19 23:49,帮朋友买的以后在追加
1.03534E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,陈***遒,2019/1/14 17:36,此用户没有填写评论!
1.03522E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***8,2019/2/14 10:50,帮朋友买的 反应很快！
1.03516E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,风***5,2019/2/17 2:49,一直忙，确认晚了，机子很不错，正，好评
1.03518E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,b***y,2019/2/18 17:12,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈呵呵呵呵不好意思打扰你们睡觉吧！哈哈哈哈哈哈哈哈刚果共和国哈哈哈哈哈刚果共和国红红火火恍恍惚惚好恍恍惚惚好好了恍恍惚惚好好恍恍惚惚好好，h
1.03605E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***0,2019/3/3 9:53,正品，都买了几个了
1.03531E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,g***2,2019/2/18 22:39,好用，第一次用苹果，本来担心64g的会不够用，不过好像照我的用法，应该够够的，颜色也很满意，深空灰色的很大气耐看，非常喜欢呀
1.03554E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,枝***见,2019/2/24 15:00,没什么问题 买了两部手机了 在电脑上也查了
1.03506E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***8,2019/2/17 1:43,正品好用
1.03522E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,3***n,2019/2/19 12:48,一直用苹果手机     一如既往
1.03528E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,胡***5,2019/2/18 16:15,正品，儿子很满意！物流给力服务优质！
1.03516E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,泽***j,2019/2/16 22:25,很满意
1.03516E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,t***4,2019/2/15 8:48,非常好！正品，五星好评！
1.03549E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,f***2,2019/2/18 11:00,是正品，价格便宜。666
1.03418E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,仙***z,2019/2/2 1:25,不错不错，挺好用的，是正品，以后买机就来这里买，是我不二的选择。
1.03512E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,t***6,2019/2/17 23:28,坐标深圳 先给个好评 手机全新原装 盒子序列码和手机一致 打电话问过官方客服 也确定没啥问题 激活时间是2月17 基本没问题 挺满意 因为之前在华强北买到过翻新机 一直很谨慎 所以多花几百去苏宁买也比较放心 客服也蛮热情 这个机子买的挺顺利 后续使用有什么问题再追加
1.0354E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,我***金,2019/2/16 23:40,我想要的就是这款，很喜欢，物流也给力，早上下单，下午收货
1.0354E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,小***子,2019/2/17 6:44,挺好的正品保证大家放心购买吧！
1.03522E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,彩***o,2019/2/17 20:31,跟产品描述的一致，挺不错。
1.03456E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,t***2,2019/2/6 13:01,手机是正品，用了一段时间才来评价，已经多次光顾了，下次还会来的，
1.03525E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,快***卞,2019/2/18 10:31,用着还不错。情人节送老婆的，很喜欢
1.03542E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,滨***1,2019/2/22 10:38,用一段时间在评论吧
1.03606E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,默***水,2019/2/28 12:26,收到2星期来评价，挺好，没啥问题。我果然喜欢大屏幕手机。
1.03601E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,历***彬,2019/3/1 11:22,用了快一个月了，到货时用爱思助手验机没问题，沙漏也没问题，就是pp助手验机说生产日期异常，生产日期是19年一月份的，不过我还是继续用了，用到现在没发现什么毛病
1.03516E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,q***封,2019/2/18 15:12,暂时用的还不错 用一段时间再来追评
1.0353E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,g***6,2019/2/17 11:31,手机挺好，真心不错，
1.03576E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,w***i,2019/2/22 10:21,反正用自己都在苏宁买手机iPad之类的，质量买了这么多年没啥问题的，赞一个吧
1.03609E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,巾***8,2019/3/3 15:55,买过两次。不过还是第一次在网上买手机呢。用了快一个月了  哈可以呢。就是放音乐。有些噪音。跟卖家说了。也没给说明。可能8????都这样吧。电量哈可以。像素哈可以吧
1.03521E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,零***0,2019/2/19 11:21,很喜欢这个手机
1.03491E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,蘑***5,2019/2/12 19:18,客服人员很有耐心^o^速度一如既往的快！正品无疑，全五分好评哦～
1.03558E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,一***起,2019/2/19 17:05,孩子用的挺好的
1.035E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,q***0,2019/2/16 11:03,买来送老婆的，正好情人节那天收到。快递小哥当面拆封验机，手机是国行正品，苏宁易购值得的信赖！
1.03493E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,我***吗,2019/2/8 20:33,手机非常好 好用也好看 有耳机子 用着就没拍照 发货很快  快递也很快 春节这几天买的 第二天就到了 物流好评 手机非常快 一点也不卡 总之都很喜欢 棒
1.03538E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,严***u,2019/2/16 17:24,用了好几天才来评价的&hellip;还不错 目前没发现什么问题&hellip;好了性价比不错，推荐！ 这是一个好评模版，因为本仙女很懒，不想每个产 品都写评价，所以模仿网友写下这个模板，但是这 个宝贝无论是质量还是外形，都是本仙女喜欢的 如果不喜欢，本仙女就会很生气，然后这个模板就 会成为本仙女喋喋不休的怨气，自然也不会写下这个好评来自只爱购物不想写评语却还想換积分的仙女！
1.03548E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,戴***好,2019/2/19 21:33,正版，无激活。满分
1.03485E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,v***n,2019/2/7 13:01,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。 听说好评必须85字？不然没有积分？但是每次都要写85字的评论又太费时间，所以只能编辑了这段文字，然后每次复制粘贴就搞定啦！
1.03525E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,温***的,2019/2/19 23:48,手机没问题 很满意    送货很快
1.03538E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,e***r,2019/2/16 19:01,很满意 手机很好
1.03462E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,落***华,2019/2/7 13:32,已经在苏宁买了3只iPhone了 都很好 非常棒！！！速度也很快
1.03438E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,诺***晓,2019/2/3 11:01,用了一个星期才来评价，手机是原装正品未拆封未激活的国行，没有问题，性能就是苹果的性能不用我说，大家都懂的。苏宁还是值得信赖，发货快。过段时间我再来追评。
1.03535E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,f***8,2019/2/17 22:44,上午买，下午就到货了，绝对正品
1.03504E+12,0,网络类型:无需合约版;机身颜色:金色;套餐类型:官方标配;存储容量:64GB,再***了,2019/2/15 9:57,速度很快，很满意。
1.03552E+12,0,网络类型:无需合约版;机身颜色:深空灰色;套餐类型:官方标配;存储容量:64GB,o***e,2019/2/18 17:49,还不错，用一段时间再追评
1.03558E+12,0,网络类型:无需合约版;机身颜色:银色;套餐类型:官方标配;存储容量:64GB,哈***呀,2019/2/23 9:46,让我对象在官网上查了序列号啥的 反正就是通过好多途径查了不同了东西 确认是正品 就放心了 我替他用了用 真的是比我的用着得劲多了 也想买来着 值！这是一个好评模版，因为本仙女很懒，不想每个产品都写好评，所以特地效仿一位网友写下了这个模版，但是这个产品不论是质量还是外形都深得本仙女心，如果不喜欢，仙女收到东西会很生气，然后这个模版就会変成本仙女喋喋不体的抱怨书，自然不可能撤下这个好评，这里写下这么多给各位朋友一个参考，本物品还是极好的！好的东西自己会说话。
